"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72295023174","2020-05-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"53","66","66","29.99","29.64","58","9.6","1","3.5","0","72","59","230","24","0.00","0","0.0","250","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 59AVERAGE STATION PRESSURE:29.640 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:1723 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.6 24 HR AVG TEMP (F): 66DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1 LATEST DAY MAX TEMP (0700-1900 LST):72  LATEST NIGHT MIN TEMP(1900-0800 LST):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0454","1846",,
"72295023174","2020-05-13T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","53","62","0.00",,"+0.02","8","73","29.97","FEW:02 15 FEW:02 60 SCT:04 150","29.63","10.00","57","260",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/13/20 00:53:02 METAR KLAX 130853Z 26007KT 10SM FEW015 FEW060 SCT150 17/12 A2998 RMK AO2 SLP150 T01670117 58006 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","51","61","0.00",,,,"70","29.96","FEW:02 10 FEW:02 18 SCT:04 150","29.62","10.00","56","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/13/20 01:53:02 METAR KLAX 130953Z 27006KT 10SM FEW010 FEW018 SCT150 16/11 A2997 RMK AO2 SLP146 T01610106 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","52","60","0.00",,,,"75","29.96","FEW:02 10 FEW:02 18 SCT:04 150","29.61","10.00","56","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/13/20 02:53:02 METAR KLAX 131053Z 26006KT 10SM FEW010 FEW018 SCT150 16/11 A2996 RMK AO2 SLP144 T01560111 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","52","60","0.00",,"+0.02","6","75","29.95","FEW:02 10 FEW:02 150","29.61","10.00","56","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/13/20 03:53:02 METAR KLAX 131153Z 25005KT 10SM FEW010 FEW150 16/11 A2996 RMK AO2 SLP141 T01560111 10178 20150 56008 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","60",,,"+0.02","6","75","29.95","15",,"9.94",,"250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32466 22505 10156 20111 30090 40141 56008 91153 333 10222 20150 555 91312=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T04:36:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","52","59",,,,,"78",,"FEW:02 8 FEW:02 11 SCT:04 200","29.61","10.00","55","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/13/20 04:36:02 SPECI KLAX 131236Z 26004KT 10SM FEW008 FEW011 SCT200 15/11 A2996 RMK AO2 T01500111 $ (RPA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","52","60","0.00",,,,"75","29.95","FEW:02 8 FEW:02 17 SCT:04 160","29.61","10.00","56","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/13/20 04:53:02 METAR KLAX 131253Z 26004KT 10SM FEW008 FEW017 SCT160 16/11 A2996 RMK AO2 SLP142 T01560111 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","53","62","0.00",,,,"73","29.97","FEW:02 9 SCT:04 13 SCT:04 160","29.62","7.00","57","020",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/13/20 05:53:02 METAR KLAX 131353Z 02003KT 7SM FEW009 SCT013 SCT160 17/12 A2997 RMK AO2 SLP149 T01670117 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","51","63","0.00",,"-0.04","3","65","29.99","FEW:02 14 FEW:02 160 SCT:04 250","29.64","7.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/13/20 06:53:02 METAR KLAX 131453Z 00000KT 7SM FEW014 FEW160 SCT250 17/11 A2999 RMK AO2 SLP156 T01720106 53013 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","50","66","0.00",,,,"56","29.99","FEW:02 11 SCT:04 15 SCT:04 160","29.65","7.00","57","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/13/20 07:53:02 METAR KLAX 131553Z 16005KT 7SM FEW011 SCT015 SCT160 19/10 A3000 RMK AO2 SLP157 T01890100 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","51","67","0.00",,,,"57","29.99","FEW:02 12 SCT:04 19 SCT:04 160","29.65","8.00","58","200",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/13/20 08:53:02 METAR KLAX 131653Z 20003KT 8SM FEW012 SCT019 SCT160 19/11 A3000 RMK AO2 SLP157 T01940106 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","53","70","0.00",,"-0.02","3","55","30.01","FEW:02 12 FEW:02 25 SCT:04 160","29.66","9.00","60","240",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13205/13/20 09:53:02 METAR KLAX 131753Z 24010KT 9SM FEW012 FEW025 SCT160 21/12 A3001 RMK AO2 SLP162 T02110117 10211 20150 53007 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53","70",,,"-0.02","3","55","30.01","15",,"8.70",,"240",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32464 42410 10211 20117 30107 40162 53007 91753 333 10211 20150 555 91318=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","50","70","0.00",,,,"49","30.01","FEW:02 14 FEW:02 32 SCT:04 160","29.67","9.00","59","250","24","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/13/20 10:53:02 METAR KLAX 131853Z 25012G21KT 9SM FEW014 FEW032 SCT160 21/10 A3002 RMK AO2 SLP164 T02110100 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","50","71","0.00",,,,"47","30.01","FEW:02 18 SCT:04 35 SCT:04 160","29.66","9.00","59","240",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/13/20 11:53:02 METAR KLAX 131953Z 24011KT 9SM FEW018 SCT035 SCT160 22/10 A3001 RMK AO2 SLP161 T02170100 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","51","71","0.00",,"+0.01","8","49","29.99","FEW:02 19 SCT:04 37","29.65","10.00","60","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/13/20 12:53:02 METAR KLAX 132053Z 25013KT 10SM FEW019 SCT037 22/11 A3000 RMK AO2 SLP157 T02170106 58005 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","53","70","0.00",,,,"55","29.99","FEW:02 20 FEW:02 37","29.64","10.00","60","260",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/13/20 13:53:02 METAR KLAX 132153Z 26014KT 10SM FEW020 FEW037 21/12 A2999 RMK AO2 SLP156 T02110117 $ (AR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","52","69","0.00",,,,"55","29.98","FEW:02 60 FEW:02 250","29.63","10.00","59","250",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/13/20 14:53:02 METAR KLAX 132253Z 25014KT 10SM FEW060 FEW250 21/11 A2998 RMK AO2 SLP152 T02060111 $ (AR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","51","69","0.00",,"+0.02","8","53","29.97","FEW:02 60","29.63","10.00","59","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/13/20 15:53:02 METAR KLAX 132353Z 25013KT 10SM FEW060 21/11 A2998 RMK AO2 SLP150 T02060106 10217 20200 58007 $ (AR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51","69",,,"+0.02","8","53","29.97","57",,"9.94",,"250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32766 22513 10206 20106 30097 40150 58007 92353 333 10217 20150 555 91400=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","48","68","0.00",,,,"49","29.96","FEW:02 50","29.62","10.00","57","260",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/13/20 16:53:01 METAR KLAX 140053Z 26017KT 10SM FEW050 20/09 A2997 RMK AO2 SLP147 T02000089 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","67","0.00",,,,"57","29.96","CLR:00","29.61","10.00","58","260",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/13/20 17:53:01 METAR KLAX 140153Z 26017KT 10SM CLR 19/11 A2996 RMK AO2 SLP144 T01940106 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","52","66","0.00",,"+0.01","5","61","29.97","CLR:00","29.62","10.00","58","260",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/13/20 18:53:01 METAR KLAX 140253Z 26017KT 10SM CLR 19/11 A2997 RMK AO2 SLP148 T01890111 55002 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","53","65","0.00",,,,"66","29.98","CLR:00","29.64","10.00","58","280",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/13/20 19:53:02 METAR KLAX 140353Z 28010KT 10SM CLR 18/12 A2999 RMK AO2 SLP152 T01830117 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","53","65","0.00",,,,"66","29.99","CLR:00","29.64","10.00","58","260",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/13/20 20:53:02 METAR KLAX 140453Z 26008KT 10SM CLR 18/12 A2999 RMK AO2 SLP155 T01830117 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","52","63","0.00",,"-0.03","1","68","29.99","CLR:00","29.65","10.00","57","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11005/13/20 21:53:02 METAR KLAX 140553Z 27008KT 10SM CLR 17/11 A3000 RMK AO2 SLP157 T01720111 10206 20172 51009 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","63",,,"-0.03","1","68","29.99",,,"9.94",,"270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32966 02708 10172 20111 30103 40157 51009 90553 333 10206 20150 555 91406=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","53","63","0.00",,,,"70","29.98","FEW:02 160","29.64","10.00","57","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/13/20 22:53:02 METAR KLAX 140653Z 26004KT 10SM FEW160 17/12 A2999 RMK AO2 SLP154 T01720117 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","53","64","0.00",,,,"68","29.99","FEW:02 18 FEW:02 160","29.65","10.00","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/13/20 23:53:02 METAR KLAX 140753Z 00000KT 10SM FEW018 FEW160 18/12 A3000 RMK AO2 SLP155 T01780117 402170150 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"52","65","61","29.98","29.64","58","9.9","0","2.5","0","71","59","240","24","0.00","0","0.0","260","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 59AVERAGE STATION PRESSURE:29.635 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:1801 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.9 24 HR AVG TEMP (F): 65DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0453","1847",,
"72295023174","2020-05-14T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","52","61","0.00",,"+0.01","7","72","29.98","FEW:02 18","29.64","10.00","56","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/14/20 00:53:02 METAR KLAX 140853Z 09005KT 10SM FEW018 16/11 A2999 RMK AO2 SLP152 T01610111 57005 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","52","60","0.00",,,,"75","29.97","FEW:02 15","29.63","10.00","56","080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/14/20 01:53:02 METAR KLAX 140953Z 08004KT 10SM FEW015 16/11 A2998 RMK AO2 SLP150 T01560111 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","52","60","0.00",,,,"75","29.97","FEW:02 15","29.63","10.00","56","070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/14/20 02:53:02 METAR KLAX 141053Z 07004KT 10SM FEW015 16/11 A2998 RMK AO2 SLP149 T01560111 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","53","61","0.00",,"+0.00","5","75","29.98","FEW:02 11 FEW:02 17","29.63","10.00","57","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/14/20 03:53:02 METAR KLAX 141153Z VRB03KT 10SM FEW011 FEW017 16/12 A2998 RMK AO2 SLP151 T01610117 10178 20150 55001 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53","61",,,"+0.00","5","75","29.98","15",,"9.94",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32466 2//03 10161 20117 30097 40151 55001 91153 333 10217 20150 555 91412=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","52","60","0.00",,,,"75","29.98","FEW:02 11 FEW:02 18 SCT:04 150","29.63","10.00","56","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/14/20 04:53:02 METAR KLAX 141253Z 09005KT 10SM FEW011 FEW018 SCT150 16/11 A2998 RMK AO2 SLP152 T01560111 $ (RPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","52","61","0.00",,,,"72","30.00","FEW:02 12 FEW:02 19 SCT:04 180","29.65","7.00","56","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/14/20 05:53:02 METAR KLAX 141353Z 09005KT 7SM FEW012 FEW019 SCT180 16/11 A3000 RMK AO2 SLP158 T01610111 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","54","66","0.00",,"-0.04","3","65","30.01","FEW:02 11 SCT:04 17 SCT:04 180","29.67","7.00","59","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13305/14/20 06:53:02 METAR KLAX 141453Z 08005KT 7SM FEW011 SCT017 SCT180 19/12 A3002 RMK AO2 SLP164 SCT017 V BKN T01890122 53013 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","54","68","0.00",,,,"61","30.01","FEW:02 12 SCT:04 18 SCT:04 180","29.67","7.00","60","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/14/20 07:53:02 METAR KLAX 141553Z VRB03KT 7SM FEW012 SCT018 SCT180 20/12 A3002 RMK AO2 SLP163 SCT017 V BKN T02000122 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","52","71","0.00",,,,"51","30.01","FEW:02 14 SCT:04 19 BKN:07 180","29.66","8.00","60","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/14/20 08:53:02 METAR KLAX 141653Z 04003KT 8SM FEW014 SCT019 BKN180 22/11 A3001 RMK AO2 SLP162 T02170111 VISNO RWY24 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","56","70","0.00",,"+0.01","6","61","30.01","FEW:02 15 SCT:04 40 BKN:07 180","29.66","8.00","62","250",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13205/14/20 09:53:02 METAR KLAX 141753Z 25011KT 8SM FEW015 SCT040 BKN180 21/13 A3001 RMK AO2 SLP161 T02110133 10228 20144 56003 $ (DMQ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2020-05-14T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56","70",,,"+0.01","6","61","30.01","15",,"7.46",,"250",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072295 32462 62511 10211 20133 30107 40161 56003 91753 333 10228 20144 555 91418=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
